onset_eyetrackfile	event
4957.2	heat
6084.4	heat
7253.7	heat
8444.0	heat
9676.3	heat
11056.0	heat
12394.5	heat
13817.0	heat
15323.6	heat
16598.0	heat
17746.3	heat
19231.9	heat
20591.4	heat
22034.9	heat
23436.4	heat
24689.8	heat
25796.0	heat
27260.6	heat
28556.0	heat
29873.4	heat
