onset_eyetrackfile	event
3570.2	heat
4676.4	heat
6119.9	heat
7289.2	heat
8416.5	heat
9627.8	heat
10986.4	heat
12409.0	heat
13894.7	heat
15190.0	heat
16422.4	heat
17929.1	heat
19182.5	heat
20520.9	heat
21669.2	heat
22859.5	heat
24133.9	heat
25535.4	heat
26852.0	heat
28232.4	heat
