onset_eyetrackfile	event
2915.7	heat
4422.3	heat
5865.7	heat
7140.1	heat
8435.3	heat
9541.3	heat
10668.5	heat
11816.7	heat
13302.1	heat
14661.3	heat
16125.9	heat
17464.4	heat
18675.7	heat
19844.1	heat
21161.3	heat
22562.8	heat
23753.1	heat
24985.4	heat
26365.7	heat
27619.0	heat
