onset_eyetrackfile	event
3008.3	heat
4282.3	heat
5409.6	heat
6853.2	heat
8212.6	heat
9635.2	heat
10825.5	heat
11931.7	heat
13396.3	heat
14797.7	heat
16093.1	heat
17473.6	heat
18979.1	heat
20464.3	heat
21633.6	heat
22886.9	heat
24203.6	heat
25351.8	heat
26690.2	heat
27901.5	heat
