onset_eyetrackfile	event
3489.4	heat
4721.7	heat
6081.2	heat
7355.6	heat
8799.1	heat
10094.4	heat
11601.0	heat
12770.2	heat
13918.4	heat
15024.4	heat
16277.7	heat
17595.1	heat
18722.3	heat
20186.9	heat
21588.4	heat
22778.7	heat
24158.4	heat
25580.9	heat
26792.2	heat
28277.8	heat
