onset_eyetrackfile	event
4027.5	heat
5259.9	heat
6619.3	heat
7893.7	heat
9337.3	heat
10632.7	heat
12139.3	heat
13308.6	heat
14456.8	heat
15563.0	heat
16816.4	heat
18133.8	heat
19261.1	heat
20725.7	heat
22127.3	heat
23317.5	heat
24696.7	heat
26119.2	heat
27330.6	heat
28816.2	heat
