onset_eyetrackfile	event
4037.3	heat
5501.6	heat
6840.1	heat
8325.6	heat
9706.1	heat
11065.6	heat
12255.9	heat
13551.3	heat
14994.9	heat
16396.4	heat
17819.0	heat
19051.3	heat
20157.2	heat
21663.8	heat
22981.3	heat
24129.2	heat
25403.2	heat
26614.5	heat
27741.6	heat
28910.9	heat
